MsgID.LOCAL_VELOCITY,35.8240000,-6.6495795,-1.9923449,-0.1092452
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3954992,37.7932762,2.9920000
MsgID.LOCAL_VELOCITY,0.0000000,-4.9400000,-1.7400000,-0.0700000
MsgID.LOCAL_POSITION,36.0750000,-0.5934657,22.4598293,-2.9927938
MsgID.LOCAL_VELOCITY,36.0750000,-4.9457645,-1.7463626,-0.0746434
MsgID.GLOBAL_POSITION,0.0000000,-122.3955051,37.7932661,2.9980000
MsgID.LOCAL_VELOCITY,0.0000000,-4.0200000,-2.6500000,-0.0700000
MsgID.LOCAL_POSITION,36.3250000,-1.7147058,21.9380207,-2.9983587
MsgID.LOCAL_VELOCITY,36.3250000,-4.0299835,-2.6595292,-0.0714900
MsgID.GLOBAL_POSITION,0.0000000,-122.3955115,37.7932585,2.9970000
MsgID.LOCAL_VELOCITY,0.0000000,-3.1600000,-3.5400000,0.0300000
MsgID.LOCAL_POSITION,36.5760000,-2.5575325,21.3686104,-2.9979527
MsgID.LOCAL_VELOCITY,36.5760000,-3.1677120,-3.5425289,0.0351966
MsgID.GLOBAL_POSITION,0.0000000,-122.3955221,37.7932510,2.9950000
MsgID.LOCAL_VELOCITY,0.0000000,-2.2600000,-4.4100000,0.0400000
MsgID.LOCAL_POSITION,36.8260000,-3.3888340,20.4286690,-2.9954154
MsgID.LOCAL_VELOCITY,36.8260000,-2.2683814,-4.4103513,0.0436345
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3955352,37.7932464,3.0090000
MsgID.LOCAL_VELOCITY,0.0000000,-1.4200000,-5.2200000,0.0100000
MsgID.LOCAL_POSITION,37.0750000,-3.9025614,19.2661724,-3.0099430
